country,name,year,format,label,type,genre,style,coverimage
"France","Robert Helms* - Lay Down, Girl",1980,"Vinyl","FM Productions,Music Control,Ice House Studios","release","Funk / Soul","Soul,Disco","https://i.discogs.com/8_Y-oji6TQmWP95wgwuND6OAzUs6yXPgebUt10r9dKw/rs:fit/g:sm/q:90/h:589/w:580/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTU3/ODUtMTE4ODU4MzQ5/NS5qcGVn.jpeg"
"UK","Invisible Man's Band - Love Can't Come / Love Has Come",1980,"Vinyl","Island Records","release","Funk / Soul","Disco","https://i.discogs.com/bTYYAwslRy1pL1ygKu8PPGnKYD9ls7wUd86alvFLptE/rs:fit/g:sm/q:90/h:521/w:513/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxMDY1/MS0xMjY0NjE2OTU5/LmpwZWc.jpeg"
"US","The Boxboys - Uptown Yankee Ska",1980,"Vinyl","Zone-H","release","Rock,Reggae","Pop Rock,Ska,Mod","https://i.discogs.com/pgmzUigNK6f3PwQxUxxdVq5HX-8gDk0VO3S2db2B3ak/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDQz/NTMtMTI2MTgzNDcy/Ni5qcGVn.jpeg"
"Netherlands","The Runs (2) - Bun In The Oven",1980,"Vinyl","Rocktopus","release","Rock","Punk","https://i.discogs.com/VMePQ6_Og4M_QdwXRU4ssIy7CCraJkkCY8GPF61WoTw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3Mjc4/NjktMTQ0MDkzNDk3/OS0xMzUyLmpwZWc.jpeg"
"US","Any Trouble - Live And Alive",1980,"Vinyl","Stiff Records","release","Rock","","https://i.discogs.com/eVtmbfR1VsIBNeJ0JVaGJK7A243GgRfHnjNM4fUSO9g/rs:fit/g:sm/q:90/h:349/w:357/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0Njcz/NzItMTMzMTUxMjE2/MC5qcGVn.jpeg"
"France","Garnegy Et Maties - Sport Music",1980,"Vinyl","Force Records,Force Records,Carrere","release","Electronic,Jazz","Jazz-Funk,Synth-pop,Experimental,Disco","https://i.discogs.com/_yGuB3JdqCXo7bGh2fV8ltDNzCNFs2mf1C6LdHJikO8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwNjM4/MC0xMTcxOTIyOTMx/LmpwZWc.jpeg"
"UK","James Brown - People",1980,"Vinyl","Polydor","release","Funk / Soul","Funk","https://i.discogs.com/JOwdVD2Z2HCUX2LqhcSz3UB0PqH6rCxxFrXAZ9QBMiM/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MDk4/NTgtMTM2OTMwMTE4/MC00MTQzLmpwZWc.jpeg"
"US","Daniel Hawkins - Daniel Hawkins",1980,"Vinyl","Light Records","release","Funk / Soul","Gospel","https://i.discogs.com/esnlh_6c7BTIaQOa8jPr-e78IRovHdBB7DJTUdrrrdc/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MTY0/MjktMTYzODU4NDUz/Ny01Njc0LmpwZWc.jpeg"
"UK","Ray Parker Jr. & Raydio* - Two Places At The Same Time",1980,"Vinyl","Arista","release","Funk / Soul","Disco","https://i.discogs.com/53qQ9zAZi45tx4jKIdzog3WoChXkYuBqsVQjj97W7uM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTY4/NDMtMTM2ODQ2Mzc4/MC05MzU0LmpwZWc.jpeg"
"Sweden","James Hollingworth, Malin Berghagen, Kristin Kaspersen, Lill-Babs - Wooffisarna & Lill-Babs",1980,"Vinyl","Mariann","release","Children's","","https://i.discogs.com/FDN83Whrdtan6vKiI177D6lQEoU7XMYcEvo3niwD2Ng/rs:fit/g:sm/q:90/h:320/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNTY0/NTYtMTIzODQxMDI3/MS5qcGVn.jpeg"
"US","Evie (2) And Pelle Karlsson - Teach Us Your Way:  Together In Prayer And Worship",1980,"Vinyl","Word","release","Pop,Folk, World, & Country","Religious","https://i.discogs.com/2odJrjuLEmaue03GeNLBFJ5C_l9SHcdU_ERHooQbVtQ/rs:fit/g:sm/q:90/h:574/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3Mzc5/NTYtMTYzMzQzNzY3/MC0zMDUxLmpwZWc.jpeg"
"UK","Various - Summer Thoughts",1980,"Vinyl","Bruton Music","release","Stage & Screen","Theme","https://i.discogs.com/C-Hjn8F4UU3Fa6x0X50tntVbHL7ttIV9VxzN9eIl2YA/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0MTYw/NjYtMTYyMjQ4ODE1/Ni00MzgwLmpwZWc.jpeg"
"Germany","Thelonious Monk - Nice Work In London",1980,"Vinyl","Freedom,Intercord Ton GmbH","release","Jazz","Bop,Post Bop","https://i.discogs.com/_3O52XsCvXNNw0BP3sINdOWih_Lcrn4HOOLWMDOkOMc/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMjgx/MDctMTU0OTgyMzU2/Ni01MDgxLmpwZWc.jpeg"
"India","Bappi Lahiri - Morchha",1980,"Vinyl","Polydor,Polydor of India Ltd.,Polydor of India Ltd.,Polydor of India Ltd.,Polydor of India Ltd.,Conway Printers Pvt. Ltd.","release","Pop,Folk, World, & Country,Stage & Screen","Soundtrack,Hindustani,Bollywood","https://i.discogs.com/cOA8ghUiNhDUatB05k_SdM0mN2ioNxGCr0sdtgC0njM/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MjU4/NjctMTUyNDkzMzgy/NS03MTQ0LnBuZw.jpeg"
"UK","Young & Company - (Strut Your Stuff) Sexy Lady",1980,"Vinyl","Excaliber Records Ltd.","release","Funk / Soul","Soul,Funk,Disco","https://i.discogs.com/rttqiJyvbmdrOR_o7s9PBPdoubkIgcat30mYfcyyUsY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgyNjk1/NS0xNTE4OTE1MzA3/LTk5OTguanBlZw.jpeg"
"Germany","Toto Lotto - Toto Lotto",1980,"Vinyl","Not On Label","release","Rock","New Wave,Punk","https://i.discogs.com/IOHMFkQE3qSU1Z1Qj0G-3f9n3UqdI69GzB030mmQ7t0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2OTkx/MTQtMTY2Nzk2MDU2/Ny00MTgwLmpwZWc.jpeg"
"UK","Therapy (7) - Super Troupers",1980,"Vinyl","Therapy,Revolution Studios","release","Folk, World, & Country","Folk","https://i.discogs.com/YAAAEMZscyeY5dZDNfWoi_RKBn9Z9jfpkaqB9u7jD0s/rs:fit/g:sm/q:90/h:603/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0NTEx/ODItMTUzNjU3NDkw/MS01NTgzLmpwZWc.jpeg"
"US","Crystal Gayle - If You Ever Change Your Mind",1980,"Vinyl","Columbia","release","Pop,Folk, World, & Country","Country,Ballad","https://i.discogs.com/zgenKRRS-qV4cWqOYUXG-MnxXXkM3XVDexAYMRwO_Wg/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMzY4/MDgtMTM2NzU0MDg3/MS0yMDY5LmpwZWc.jpeg"
"New Zealand","Pop Mechanix - Now",1980,"Vinyl","Ripper Records","release","Rock","Pop Rock,New Wave","https://i.discogs.com/KWXZhWPhfzYf3DCTapA246pHtc9RE6Zh-xi7r6vI8xU/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2NTc5/OS0xNDEzMTkyMzc5/LTE2OTYuanBlZw.jpeg"
"US","The Fabulous Knobs - Next Big Thing",1980,"Vinyl","Moonlight Records","release","Rock,Pop","New Wave,Power Pop","https://i.discogs.com/d9CuETOuIgOcoWXSOF-GTyHjiPphe8hWq-yvYseaTUE/rs:fit/g:sm/q:90/h:500/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3MzM4/NzEtMTM0MjIxNDAz/MC01NzIxLmpwZWc.jpeg"
"Germany","Judy Collins - Running For My Life",1980,"Vinyl","Elektra","release","Folk, World, & Country","Vocal,Folk","https://i.discogs.com/9aulVcbwc3BMP95tyT1QsbBoBsa1JE37pMTbI_1TqzI/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1MzAw/NjMtMTQyNDQ2NjQ4/OS0zMTg3LmpwZWc.jpeg"
"US","Elodie Lauten - No Man's Land / Sunrise",1980,"Vinyl","Cat Records","release","Electronic,Rock","New Wave","https://i.discogs.com/55TkVw2Mu2jDqfptIMQrFMZTNobKFwm0hUI_XPSgMZI/rs:fit/g:sm/q:90/h:309/w:312/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzEy/NTYtMTIxMDI3Mjkw/MC5qcGVn.jpeg"
"France","Jean Schwarz - Il Était Une Fois",1980,"Vinyl","Celia Records,Studios INA-GRM","release","Electronic","Musique Concrète","https://i.discogs.com/doVWdNXFWh19KSwIekitFA-UuH3VIEgxuzoHUDvgYV4/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUzODM4/NS0xNDgzMDgzOTUx/LTY5NDQuanBlZw.jpeg"
"India","Kalyanji Anandji*, Biddu, Sharon Prabhakar, Bashir Sheikh - Qurbani In English",1980,"Vinyl","Polydor","release","Electronic,Rock,Funk / Soul,Pop","Funk,Synth-pop,Pop Rock","https://i.discogs.com/w6AjaZaLMgXGwiPA-WFb9_qvsEEmHWjhMRlUmX4y7GU/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4OTE0/MzAtMTM3ODY1NjU1/NS00ODE4LmpwZWc.jpeg"
"UK","Emotion Pictures - They Say Space Is Cold",1980,"Vinyl","Cherry Red","release","Rock,Pop","New Wave,Post-Punk","https://i.discogs.com/Yu-hrEoE0yPR4l7FNMS20kxx5_uVonNvLu5k4-hYu0g/rs:fit/g:sm/q:90/h:560/w:560/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NDAy/MzAtMTI4OTEyNjE3/Ny5qcGVn.jpeg"
"US","Dr. York - Roll-A-Rock / Shake-N-Skate",1980,"Vinyl","Passion Records","release","Electronic","Disco","https://i.discogs.com/GlTg--14Ei7Uq4F13-3eupWvHBVQ7N447FRLkndTlZY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0Mjc2/Ni0xMzg0OTczNjgw/LTkxMDkuanBlZw.jpeg"
"Germany","Peter Wahle - Happy Bananas",1980,"Vinyl","EMI,EMI Electrola,EMI Electrola GmbH,EMI Holland Prod. B.V.,Info Studios,Studio Rudas,Tonstudio Langendreer","release","Electronic,Rock,Pop","Prog Rock,Synth-pop","https://i.discogs.com/aGJNpTe44iVgLs8N4Sq8U56S9pXSBn33DnJxusCrR2g/rs:fit/g:sm/q:90/h:618/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyOTY1/ODEtMTQxNTgzNTAx/NC00MzkzLmpwZWc.jpeg"
"UK","Dumb Blondes - Strange Love",1980,"Vinyl","Fresh Records","release","Rock","New Wave","https://i.discogs.com/PPQXZv8_DxX5Vfa3AU7vhyAWToYk6fI-o4GkGXU1YkE/rs:fit/g:sm/q:90/h:446/w:446/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTQ4/NDItMTI0ODExNDA2/My5qcGVn.jpeg"
"Spain","Max Roach - Again Volume One",1980,"Vinyl","Affinity,Auvi, S.A.,Sonic, S.A.,I.G. El Siglo XX, S.A.","release","Jazz","Hard Bop","https://i.discogs.com/l4EqS8yVWS_-9GaCPSw4WoOvph0xMbwin7PDENfZTFQ/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzMjM3/OTctMTUzMzcxNjg0/NS0zOTI2LmpwZWc.jpeg"
"Canada","The Smurfs (2) - Smurfing Sing Song",1980,"Vinyl","Polydor,PolyGram","release","Pop","Novelty","https://i.discogs.com/ojwJ4IyWVILzHYvMSAkGjRjOy_T2flFJ5k0w5Rwknzw/rs:fit/g:sm/q:90/h:601/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk1NjIz/OTMtMTQ4MzA3NTI0/NC0yMDIzLmpwZWc.jpeg"
"Canada","Leon Haywood - Don't Push It Don't Force It (Let It Happen Naturally)",1980,"Vinyl","20th Century Fox Records,20th Century-Fox Record Corporation,RCA Limited,RCA Limited,Jim-Edd Music","release","Electronic,Funk / Soul,Pop","Disco","https://i.discogs.com/9v5oAkiU3K5J3Ut0SiEh1hge3sdR5MZ6SghadLN84C8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzU3/OTYtMTQ2ODc5OTI1/My00ODkyLmpwZWc.jpeg"
"UK","José Carreras - José Carreras",1980,"Vinyl","Philips","release","Classical","","https://i.discogs.com/vB9okO0Jq9hi_OmKDNoXhjKgW_plmPI5FpygttyD16w/rs:fit/g:sm/q:90/h:261/w:260/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1NjA2/NjAtMTM4MjM4NjMy/Mi0zODI2LmpwZWc.jpeg"
"US","The Lazer Band - When The Manslayers Jam",1980,"Vinyl","Erect Records,Pumpkin Studios,Complete Productions, Inc.,Jim-A-Jo Publishing Company,PRC Recording Company, Richmond, IN","release","Rock","Hard Rock","https://i.discogs.com/_upXBEUcyhLn1R7rS-UzbKJZa6td8PCXISuNfaw2Jzg/rs:fit/g:sm/q:90/h:598/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwOTE1/MDgtMTQwMzk5MDQx/MS01MDMwLmpwZWc.jpeg"
"UK","Charge - You Get What You Deserve",1980,"Vinyl","YCAFO Records","release","Rock","Punk","https://i.discogs.com/hwAeabo_Q7WSdDv_Ca6TApN5eofNziq32e-A9cu5sD8/rs:fit/g:sm/q:90/h:614/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjA0/NjgtMTI4ODQ1NzM0/Ny5qcGVn.jpeg"
"UK","Funkaloo - Backing Tracks",1980,"Vinyl","Music De Wolfe","release","Rock,Funk / Soul","","https://i.discogs.com/sa4GxhkbRBbpyOrB18YKvlocLAMf3XqOTLzgS_VlpC4/rs:fit/g:sm/q:90/h:600/w:598/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2NTU0/My0xMjYwMDUxMjY3/LmpwZWc.jpeg"
"Australia","Toots & The Maytals - Live",1980,"Vinyl","Island Records,Island Records Ltd.,Festival Records Pty. Ltd.,Festival Records Pty. Ltd.,Festival Music Pty. Ltd.,Hammersmith Palais","release","Reggae","","https://i.discogs.com/l_fzcT6Z0nGA85F59dWzQhZGM28dkCKeEhWxP2uH6qA/rs:fit/g:sm/q:90/h:299/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2ODA0/NDktMTQzOTYzNzA4/OS03NDY3LmpwZWc.jpeg"
"US","James Tyler - Music Of The Renaissance Virtuosi",1980,"Vinyl","Nonesuch","release","Classical","Renaissance,Baroque","https://i.discogs.com/wImS7N1RRusJkdQXkKoCkSIafsMnDnzIEcdOSLGA5fk/rs:fit/g:sm/q:90/h:450/w:435/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2Mzg0/NzItMTQ1ODg5MjUz/My02NDY4LmpwZWc.jpeg"
"France","Ike Turner Featuring Tina Turner And Home Grown Funk - Party Vibes",1980,"Vinyl","Fantasy","release","Funk / Soul","Soul,Funk,Disco","https://i.discogs.com/850uKbfo_AsS3iAG3oq-CzBr1QLDiTNimsXCfJrxnME/rs:fit/g:sm/q:90/h:437/w:437/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDYz/OTgtMTM2NzQxMzIw/Ny05MTk5LmpwZWc.jpeg"
"Italy","No Artist - Sound Effects 19 - Effetti Sonori Vol. 19",1980,"Vinyl","Vedette Records,Effetti Sonori - Sound Effects","release","Non-Music","Field Recording,Movie Effects,Special Effects","https://i.discogs.com/AOtKRNhq1s-GcfX-avudcAuC4th0EPG5qjHqHichW4w/rs:fit/g:sm/q:90/h:425/w:425/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc5NzU5/NTAtMTQ1Mjc3NDk1/MC05NzI0LmpwZWc.jpeg"
"Japan","David Matthews* And The Electric Birds - Cosmic City",1980,"Vinyl","Electric Bird,King Record Co. Ltd,King Record Co. Ltd,A & R Recording, Inc.","release","Jazz","Jazz-Funk","https://i.discogs.com/Ejx8M_lP-hga61hnxVKLUjE_arHwxivW3k7inEit4zA/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwOTg5/MjAtMTQzMDY2ODIx/OC0yODc0LmpwZWc.jpeg"
"Denmark","Jomfru Ane Band - Hva' Ska' Væk... / Plutonium",1980,"Vinyl","Amar Records,Sweet Silence Studios,Rotex Offset","release","Rock","Pop Rock","https://i.discogs.com/IaiB7yBYOAPrtqj1kt7f_48PT6wkjSlkSfcYndCnnZM/rs:fit/g:sm/q:90/h:605/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU0OTUw/NzMtMTU4NTgzODY4/My0yMzY4LmpwZWc.jpeg"
"US","Henry Purcell - New York Ensemble For Early Music's Grande Bande*, Frederick Renz - Odes And Elegies For Queen Mary",1980,"Vinyl","Musical Heritage Society","release","Classical","Baroque","https://i.discogs.com/hL7kYLv4rOS0kMsdNSNkMRK0WJXeC81KJxTg-E-AZW8/rs:fit/g:sm/q:90/h:572/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzMDA2/NDYtMTUxNTI4NzY2/MS01OTY4LmpwZWc.jpeg"
"India","Shankar Jaikishan*, Shailendra • Hasrat Jaipuri - Yahudi",1980,"Vinyl","His Master's Voice,His Master's Voice,EMI,The Gramophone Company Of India Ltd.,The Gramophone Company Of India Ltd.,The Gramophone Company Of India Ltd.,Colour Prints & Packagings, Bombay","release","Pop,Folk, World, & Country,Stage & Screen","Bollywood,Hindustani,Soundtrack","https://i.discogs.com/zhEw7TbNK6_DWncuy7YdWohkfsJt5zCeU-Si3oCADjg/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5MTg3/MTEtMTQ4MDA4NTU1/OS0zOTU5LmpwZWc.jpeg"
"Belgium","Various - Beat - Action",1980,"Vinyl","RKM,Rkm Music Library,Roland Kluger Music,Studio G","release","Jazz,Funk / Soul,Stage & Screen","Jazz-Funk","https://i.discogs.com/2EqTkAQSDY0rTUz2GfAI6xyIwzoob2PtlkneEkcqp_k/rs:fit/g:sm/q:90/h:623/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQzMTk1/NDYtMTM5MTQ2MTk0/OS03MjUyLmpwZWc.jpeg"
"UK","The Von Trap Family - Brand New Thrill",1980,"Vinyl","Woronzow Records","release","Rock","Punk","https://i.discogs.com/oU7RdeD4meq6Uib6R0ZjGkbX5yvIuwUq4hH6sadfOGo/rs:fit/g:sm/q:90/h:616/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMzcz/NDgtMTUwOTc5OTk0/NC00MDUyLmpwZWc.jpeg"
"France","Jean Ferrat - 9 - Camarade / Sacré Félicien",1980,"Vinyl","Disques Temey","release","Pop","Chanson","https://i.discogs.com/UO8eaCmOAdiYRaSkIPxNufLmY2vkGBsCLFM-O_i9Wgo/rs:fit/g:sm/q:90/h:524/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxNjk5/ODAtMTQ3ODE5NjYy/MS01NTI2LmpwZWc.jpeg"
"Japan","Masahiko Togashi - Three Masters",1980,"Vinyl","Next Wave,Nippon Phonogram Co., Ltd.,Nippon Phonogram Co., Ltd.,Donaueschinger Musiktage/1980, Jazz Of Japan","release","Jazz","Free Jazz","https://i.discogs.com/pTyY9nkSha0qDJ9DOmbP2qBFtLgZPRIPz92tVB47TLw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMjA0/NjgtMTU2MzEyOTIw/Ni0xMzQwLmpwZWc.jpeg"
"Italy","Peter Gabriel - No Self Control",1980,"Vinyl","Charisma","release","Rock","Art Rock","https://i.discogs.com/6HcAf-y-YxQPw_R3U6Fu4ECEa48QQKM_wE9TVs4hEyo/rs:fit/g:sm/q:90/h:601/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxOTEx/ODEtMTYwMDAyMTE3/Ny04MzY4LmpwZWc.jpeg"
"US","Koko Taylor - Walking The Back Streets Crying",1980,"Vinyl","Alligator Records","release","Pop","","https://i.discogs.com/mZD9d56n88nq2aWSMUchZrpAwq10Ek9HZO5OGHFVJA8/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwMjQ2/NDgtMTQ1OTIwNzI3/MS05MTAxLmpwZWc.jpeg"
"France","Kai Winding &  Curtis Fuller - Giant Bones At Nice",1980,"Vinyl","Ahead","release","Jazz","","https://i.discogs.com/ERD0au6cNIznWvDHn2AtI_EBrfIsIyHoGhdD-dcL6fQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMzgz/NDA4LTE0OTYzOTcy/NDItMzk4MC5qcGVn.jpeg"
"US","Irwin The Dynamic Duck* & The Wibble Wabble Singers And Orchestra - Dance Party",1980,"Vinyl","Peter Pan Records,Peter Pan Industries,Peter Pan Records,Peter Pan Records","release","Pop","Novelty","https://i.discogs.com/HAhmXQxz9r3U21NkK2fofZci0D-HnrqF3sUmT9KkOfw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0MTY5/NDItMTQ2MTE4Mzk2/My01ODY4LmpwZWc.jpeg"
"Australia","The Metronomes - A Circuit Like Me",1980,"Vinyl","Cleopatra Records,Rat Manor Studios","release","Electronic","Synth-pop,Minimal","https://i.discogs.com/ZeUgdOwKNbAxx9AG12AaW1N6rWTIKUyVniq56wrXeBM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA0/NzgtMTI5MjUzNjkz/NC5qcGVn.jpeg"
"UK","Barrington Levy & Jah Thomas / Barry Brown - I Have A Problem / Lead Us Jah",1980,"Vinyl","Live And Love","release","Reggae","Roots Reggae,Dub","https://i.discogs.com/r3dpoMNyP17-b_DYE9_jtdD9p5irBL4lCtu7i6GF-34/rs:fit/g:sm/q:90/h:483/w:483/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNTk1/MzAtMTYyMDc1NDI1/MC01MzY3LmpwZWc.jpeg"